smiles NumRings NumAromaticCarbocycles NumAromaticRings NumAliphaticRings NumAromaticHeterocycles NumHeteroatoms NumSaturatedHeterocycles NumSaturatedCarbocycles NumSaturatedRings NOCount
CC(C)(C)OC(=O)Cn1cc(-c2ccc(C(=O)c3[nH]c(Cl)c(Cl)c3-n3c(C(=O)c4ccc(-c5cn(CC(=O)OC(C)(C)C)nn5)cc4O)cc(Cl)c3Cl)c(O)c2)nn1 6 2 6 0 4 20 0 0 0 16
CC(C)(C)C(=O)NCCC1(C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cccc3Cl)cc2)C(=O)O)CCCC1 3 2 2 1 0 10 0 1 1 8
COCCN1C(=O)C(O)=C(C(=O)c2ccc(C)cc2)C1c1ccc(C(C)C)cc1 3 2 2 1 0 5 0 0 0 5
c1ccc2c(c1)cnc1ccccc12 3 2 3 0 1 1 0 0 0 1
O=C(O)c1c(O)cccc1CCCCCCCCc1ccccc1 2 2 2 0 0 3 0 0 0 3
CCN(CC)c1ncc(N(c2cccc(F)c2)S(C)(=O)=O)c(N[C@@H](Cc2ccc(OC(=O)N3CCCC3)cc2)C(=O)O)n1 4 2 3 1 1 14 1 0 1 12
O=C1NC(=O)C(Cc2ccccc2)(Cc2ccccc2)C(=O)N1 3 2 2 1 0 5 1 0 1 5
CC(C)n1cc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2cc4ccccn4n2)C3)C(=O)O)nn1 5 1 4 1 3 13 0 0 0 11
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccnc(C)n2)c2cccc(OCC(=O)O)c2)cc1OC 4 2 3 1 1 13 1 0 1 12
COc1ccc(CC(=O)O)cc1-c1cc(-c2cccc(OC)c2OC)n(Cc2ccccc2)n1 4 3 4 0 1 7 0 0 0 7
CCCN1C(=O)C(C)=C(C)C1(OCC1(CO)CC1)c1ccc(Cl)cc1 3 1 1 2 0 5 0 1 1 4
CC(C)CN(Cc1cc(Cl)cc(CN(CC(C)C)S(=O)(=O)c2cc(Cl)cc(Cl)c2O)c1)C(=O)c1cccc(SC(F)(F)F)c1 3 3 3 0 0 14 0 0 0 6
O=C(O)CC(Cc1csc(CCCc2ccc3c(n2)NCCC3)n1)c1cnc(C2CC2)s1 5 0 3 2 3 8 0 1 1 6
N=C(N)NCCC[C@@H]1NC(=O)CNC(=O)C[C@@H](C(=O)O)NC(=O)[C@@H](c2ccccc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC1=O 3 2 2 1 0 16 1 0 1 16
CC(C)(C)C[C@H]1N[C@@H](C(=O)NCCN2CCOCC2)[C@@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12 5 2 2 3 0 10 2 0 2 7
CCOC(=O)N1CCC(c2cc(=O)n(-c3ccccc3)[nH]2)CC1 3 1 2 1 1 6 1 0 1 6
CN(C)CCNc1cccc2c(C#N)c(-c3ccccc3)c(NC3CCCCC3)n12 4 1 3 1 2 5 0 1 1 5
NCCCCC(CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1)N(CC(CCC(=O)O)NC(N)=O)C(=O)NCCCc1ccc(Br)cc1 3 3 3 0 0 22 0 0 0 19
CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)cc2Cl)CC1 3 2 2 1 0 5 1 0 1 4
O=C1NN(c2cccc(Cl)c2)C(=O)/C1=C\c1ccc(-c2ccc(C(=O)O)c(Cl)c2)o1 4 2 3 1 1 9 1 0 1 7
Cc1ccc(-c2nc(-c3nnnn3C)c(-c3cccc(Cl)c3)n2-c2cc(Cl)ccc2C)cc1C 5 3 5 0 2 8 0 0 0 6
CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C(=O)[C@](CC(=O)O)(OC)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 2 2 0 11 1 1 2 8
COc1ccc(CC(=O)NNc2cc(C)nc3nc(SCc4ccc(Br)cc4)nn23)cc1OC 4 2 4 0 2 11 0 0 0 9
Cn1ncc2c3[nH]n(-c4cccc(F)c4)c(=O)c3c(-c3cccc(C(=O)O)c3)nc21 5 2 5 0 3 9 0 0 0 8
O=C(NCc1cccnc1)C(Cc1ccccc1)NS(=O)(=O)c1cccc2nsnc12 4 2 4 0 2 10 0 0 0 8
COc1ccc(NC(=O)CSc2nnc(CSc3nc(C)cc(C)n3)n2-c2ccc(OC)cc2)cc1 4 2 4 0 2 11 0 0 0 9
CCC(=O)N(Cc1ccc(N(CC)CC)cc1)c1c(-c2ccccc2)noc1C 3 2 3 0 1 5 0 0 0 5
O=C(/C=C/c1ccc(C(=O)NC[C@H](NC(=O)OCC23CC4CC(CC(C4)C2)C3)C(=O)O)s1)NC1=NCCCN1 6 0 1 5 1 12 0 4 4 11
O=C(O)COc1ccc(/C=C/C(=O)c2ccc(Cl)cc2)cc1 2 2 2 0 0 5 0 0 0 4
CC(C)[C@H](NC(=O)[C@H](C)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)O 2 1 1 1 0 11 1 0 1 11
COc1ccc(-c2cc3cc4c(cc3o2)OC(C(C)(C)O)C4)cc1 4 2 3 1 1 4 0 0 0 4
CCCC[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCSC)NC(=O)[C@@H]2CCCN2C(=O)[C@@H](NC(C)=O)C(C)C)CCSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N2CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)N[C@@H](CCC(=O)O)C(N)=O)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O 6 1 1 5 0 49 5 0 5 46
O=C(O)CC(CC(=O)NNC(=O)c1cccc(Nc2ccccn2)c1)c1cc(Cl)cc(Cl)c1 3 2 3 0 1 10 0 0 0 8
CC(C)(C)C[C@H]1N[C@@H](C(=O)NCC[C@H](O)CO)[C@H](c2cccc(Cl)c2)[C@@]12C(=O)Nc1cc(Cl)ccc12 4 2 2 2 0 9 1 0 1 7
CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/C3CC[C@@H](OC[C@@H](O)c4ccc(F)c(F)c4)[C@H](OC)C3)[C@H](C)[C@H](O)CC1=O)[C@H](C)C[C@@H]2OC 5 1 1 4 0 16 2 1 3 14
Oc1nc(Nc2ccccn2)cc2ccccc12 3 1 3 0 2 4 0 0 0 4
CCCCOC(=O)NS(=O)(=O)c1sc(CC(C)C)cc1-c1ccc(Cn2c(CC)nc3c(C)cc(C)nc32)cc1 4 1 4 0 3 10 0 0 0 8
COc1ccc(C(=O)N(C)C)cc1-c1cc2c(n1C(C)C)[C@H](c1ccc(Cl)cc1)N(c1cc(Cl)ccc1C)C2=O 5 3 4 1 1 8 0 0 0 6
O=c1c2c(n(CCc3ccccc3)c3ncnn13)CCC2 4 1 3 1 2 5 0 0 0 5
N=C(N)NCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CSC[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC1=O 3 1 2 1 1 19 1 0 1 18
CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)CCC1=O)[C@H](C)C[C@@H]2OC 4 0 0 4 0 12 2 1 3 12
CC[C@@H](CS(=O)(=O)NCC1COC1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 2 2 0 11 2 0 2 8
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1 4 1 2 2 1 3 1 0 1 2
Nc1c(N=Nc2ccc([N+](=O)[O-])cc2)c(-c2ccccc2)nn1-c1ccccc1 4 3 4 0 1 8 0 0 0 8
CN[C@@H](C)C(=O)N[C@@H](CO)C(=O)N1CC[C@H]2NC[C@H](c3c[nH]c4cc(F)ccc34)[C@H]21 4 1 2 2 1 9 2 0 2 8
CN[C@@H](C)C(=O)N[C@@H](CO)C(=O)N1CC[C@@H]2[C@H]1[C@@H](c1c[nH]c3cc(F)ccc13)CN2S(C)(=O)=O 4 1 2 2 1 12 2 0 2 10
CNc1cccc(CCOc2ccc(C[C@H](NC(=O)C3CCCCC3C)C(=O)O)cc2)n1 3 1 2 1 1 7 0 1 1 7
CCCC[C@@H](CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NC[C@H](CC)CCCC.Cl.Cl 0 0 0 0 0 12 0 0 0 10
C=C[C@]1(C)CC[C@@](C)(C(C)C)c2cc3c4c(c[nH]c4c21)C[C@@H](CO)NC(=O)[C@H](C(C)C)N3C 4 1 2 2 1 5 0 0 0 5
COC(=O)C(=O)N1CCCCC1C(=O)OCc1ccccc1 2 1 1 1 0 6 1 0 1 6
CCn1c(=O)/c(=C2\Sc3cc(Cl)ccc3N2C)s/c1=C\c1scc[n+]1Cc1c(Cl)cccc1Cl.[Cl-] 5 2 4 1 2 11 0 0 0 4
CC(C)(C)C[C@@H]1N[C@@H](C(=O)NCCN)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12 4 2 2 2 0 9 1 0 1 6
CCCCN1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(C)s2)CC1 3 1 2 1 1 5 1 0 1 4
C[C@H](N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCNC(=O)c1c(C(=O)ON2C(=O)CCC2=O)cccc1-c1c2ccc(=O)cc-2oc2cc(O)ccc12)C(=O)O 7 3 3 4 0 30 2 0 2 30
Cl.O=C(c1cnccc1C(F)(F)F)N1CCCC(Oc2ccc(C(F)(F)F)cc2)(C(=O)N2CCc3ccccc3C2)C1 5 2 3 2 1 13 1 0 1 6
O=C(OC12CC3CC(CC(C3)C1)C2)c1ccc(NCc2cc(O)ccc2O)cc1 6 2 2 4 0 5 0 4 4 5
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cccc2ncccc12)C(C)C 3 1 2 1 1 8 1 0 1 8
O=C(Nc1cccc2nsnc12)c1cc(Br)ccc1NS(=O)(=O)c1ccc(Cl)cc1 4 3 4 0 1 11 0 0 0 7
C=CCOP(=O)(NC(CNC(=O)CC1CC(c2ccc(C(=N)N)cc2)=NO1)C(=O)O)OCC=C 2 1 1 1 0 13 0 0 0 12
O=C(O)CN1CCc2cc(OCCC3CCNCC3)ccc2C1=O 3 1 1 2 0 6 1 0 1 6
CNC(=O)[C@H](Cc1ccc2ccccc2c1)N1CCC(=O)N(C(=O)Nc2ccncc2)[C@@H](CC(C)C)C1=O 4 2 3 1 1 9 1 0 1 9
Cc1cccc(C(=O)N2CCc3c(cc(C)c(C(=O)N[C@@H](CNC(=O)c4cccs4)C(=O)O)c3C)C2)c1 4 2 3 1 1 9 0 0 0 8
N#Cc1cccc(S(=O)(=O)N2C[C@H](N3CCC3)C[C@H]2C(=O)N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)c1 5 2 3 2 1 15 2 0 2 12
CC(C)C[C@]1(CCO)C[C@H](CNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)ON1Cc1ccc(C(F)(F)F)cc1 6 3 3 3 0 14 1 0 1 10
N=C(N)NCCC[C@@H]1NC(=O)CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc2ccccc2)CNC1=O 2 1 1 1 0 13 1 0 1 13
CC[C@@H]1CC[C@@H](C(=O)N(C)C)N1C(=O)C1=C(C(C)C)N2C(=N[C@@](C)(c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1 5 2 2 3 0 9 1 0 1 6
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](O)[C@@H]2[C@H]1[C@@H](c1c[nH]c3cc(F)ccc13)CN2C(=O)OCc1ccccc1)C1CCCCC1 6 2 3 3 1 11 2 1 3 10
Nc1ccc(CNC(=O)NC[C@H](NC(=O)[C@@H]2CCCN2S(=O)(=O)c2ccccc2)C(=O)O)cc1 3 2 2 1 0 12 1 0 1 11
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3cc(N4CCN(CC5=C(c6ccc(Cl)cc6)CCC(C)(C)C5)CC4)ccc23)cc1[N+](=O)[O-] 7 4 5 2 1 15 1 0 1 12
O=C(C1=C(OC2CCCCC2)C(=O)N(CCCn2ccnc2)C1c1ccc(Br)cc1)c1ccccc1 5 2 3 2 1 7 0 1 1 6
COc1cc(COC2(c3ccc(Cl)cc3)c3ccccc3C(=O)N2CCNC(C)=O)cc(OC)c1O 4 3 3 1 0 9 0 0 0 8
C=CCn1c(COc2ccc(Cl)cc2)nnc1SCC(=O)N/N=C/c1cccc(O)c1 3 2 3 0 1 10 0 0 0 8
O=C(O)CC(NC(=O)c1ccc(CCC(=O)NC2=NCCCN2)s1)c1ccc(-c2ccccc2)cc1 4 2 3 1 1 9 0 0 0 8
O=C(Nc1ccccc1Cl)c1csc(-c2cccnc2)n1 3 1 3 0 2 6 0 0 0 4
C[NH+](C)CCOc1ccc(C(=O)NC[C@@H]2COc3ccccc3O2)cc1 3 2 2 1 0 6 0 0 0 6
CCCC[n+]1c(C=C2C=Cc3ccccc3N2CC)sc2ccccc21.[I-] 4 2 3 1 1 4 0 0 0 2
CN=C(O)N1CCC(N2C(=O)c3cc(-c4cnc(OC)nc4OC)n(C(C)C)c3C2c2ccc(Cl)cc2)CC1 5 1 3 2 2 11 1 0 1 10
COc1ccc(C2C3=C(COC3=O)N(CCO)c3cc(OC)c(OC)cc32)cc1OC 4 2 2 2 0 8 0 0 0 8
CCC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F 7 4 5 2 1 17 1 0 1 10
O=C(O)CSc1c[nH]c2ccccc12 2 1 2 0 1 4 0 0 0 3
COc1ccc2c(c1)Cc1sc(NC(=O)c3cccs3)nc1-2 4 1 3 1 2 6 0 0 0 4
Cc1cc(NC(=O)Nc2ccc3c(ccn3C)c2)sn1 3 1 3 0 2 6 0 0 0 5
O=C(C(=O)N1CCN(C(=O)c2ccccc2)[C@@H](c2ccccc2)C1)c1c[nH]c2cccc(F)c12 5 3 4 1 1 7 1 0 1 6
COc1cc([S+](C)[O-])ccc1-c1nc2ccc[nH]c-2n1 3 1 1 2 0 6 0 0 0 5
COc1cc2c(cc1OC)[C@H](Cc1ccc(O)cc1)NCC2 3 2 2 1 0 4 0 0 0 4
C[C@@]1(C(=O)N[C@@H](Cc2ccc(-c3ccccc3C#N)cc2)C(=O)O)CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1 4 3 3 1 0 11 1 0 1 8
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1 2 2 2 0 0 2 0 0 0 2
CC(=O)N[C@H]1CCC[C@@H]1[C@](C#N)(c1ccccc1)C1CCN(CC2CN(c3ccc(C#N)cc3)C2)CC1 5 2 2 3 0 6 2 1 3 6
O=C(NCCc1ccccc1)C1CCCN1C(=O)NCc1ccccc1 3 2 2 1 0 5 1 0 1 5
CCN(CC)c1ccc(/C=N/NC(=O)c2ccc(O)cc2)cc1 2 2 2 0 0 5 0 0 0 5
N#Cc1c(-c2ccncc2)c2c([nH]c1=O)-c1ccccc1OC2 4 1 3 1 2 5 0 0 0 5
CCC(C)(C)c1ccc(O)cc1 1 1 1 0 0 1 0 0 0 1
O=C1NC(=O)N(c2ccc(Cl)cc2)C(=O)/C1=C\c1ccccc1 3 2 2 1 0 6 1 0 1 5
CO[C@H]1C[C@@H](C(=O)N2CCOCC2)N(C(=O)C2=C(C(C)C)N3C(=N[C@@](C)(c4ccc(Cl)cc4)[C@H]3c3ccc(Cl)cc3)S2)C1 6 2 2 4 0 11 2 0 2 8
Cc1ccc(F)cc1[C@H]1NC(=O)C=C(c2cccc(Cl)c2)[C@]12C(=O)Nc1cc(Cl)ccc12 5 3 3 2 0 7 0 0 0 4
CC[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)C(C)(C)C)C2CC2)C1=O 4 2 2 2 0 9 1 1 2 6
CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@H](CC[C@H]2C(=O)NC(c2ccccc2)c2ccccc2)CC[C@@H]1CCNC(=O)c1ccccc1 5 3 3 2 0 9 2 0 2 9
Oc1ccc(/C=N/c2ccc(O)cc2)cc1 2 2 2 0 0 3 0 0 0 3
COc1cc(OC)c2c(O)c3c(c(-c4c5c(c(O)c6c(OC)cc(OC)cc46)CO[C@@H](C)[C@H]5O)c2c1)[C@H](O)[C@H](C)OC3 6 4 4 2 0 10 0 0 0 10
CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@H](CC[C@H]2C(=O)NC(c2ccccc2)c2ccccc2)CC[C@@H]1CCNCc1cc(F)cc(F)c1 5 3 3 2 0 10 2 0 2 8
CCCCCC(O)c1cccc(OCc2ccc3ccccc3n2)c1 3 2 3 0 1 3 0 0 0 3
O=C(NC[C@H](NC(=O)c1c(Cl)cc2c(c1Cl)CCN(C(=O)C1CCCCC1)C2)C(=O)O)c1cccs1 4 1 2 2 1 11 0 1 1 8
Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12 4 2 4 0 2 2 0 0 0 2
O=C(O)CCCCN1C(=O)[C@H](c2ccc(Cl)cc2)N(C(c2ccc(Cl)cc2)C2CC2)C(=O)c2cc(I)ccc21 5 3 3 2 0 9 0 1 1 6
O=C(O)c1cc(-c2cccs2)nc2ccc(Br)cc12 3 1 3 0 2 5 0 0 0 3
Cc1onc(-c2ccccc2)c1NC(=O)NC1CCCCC1 3 1 2 1 1 5 0 1 1 5
N#Cc1cccc(-c2cn(-c3cccc(Cl)c3)nn2)c1 3 2 3 0 1 5 0 0 0 4
O=C(Nc1sc2c(c1C(=O)Nc1ccccc1O)CCCCC2)c1ccccn1 4 1 3 1 2 7 0 0 0 6
O=C(O)CCCCCCC(=O)N1CCC2(CCN(c3ccncc3)CC2)C1 3 0 1 2 1 6 2 0 2 6
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1 4 1 2 2 1 5 1 0 1 4
Nc1nnc(SCc2nc3ccccc3[nH]2)s1 3 1 3 0 2 7 0 0 0 5
CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(c4nn[nH]n4)CC3)c2)cc1C(F)(F)F 5 2 4 1 2 10 1 0 1 6
CC(C)c1cc(C(=O)N2CCc3ccc(S(=O)(=O)NCCc4ccccc4)cc3C2)c(O)c(O)c1O 4 3 3 1 0 9 0 0 0 8
CN1C(=O)[C@H](Cc2ccccc2)O[C@@H](c2ccc(Cl)cc2)[C@H]1c1ccc(Cl)cc1 4 3 3 1 0 5 1 0 1 3
COc1cccc(C[C@@H](NC(=O)CCCC[C@@H]2CC(C)(C)C[C@@H]3C4=CC[C@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]4(C)CC[C@H]32)C(=O)O)c1OC 6 1 1 5 0 7 0 4 4 7
Cc1onc(-c2ccccc2)c1C(=O)Nc1nc2ccccc2n1C 4 2 4 0 2 6 0 0 0 6
CN(CC(=O)NC[C@@H](CC(=O)O)NC(=O)OCc1ccccc1)C(=O)c1ccc(NC(=O)NCc2ccccc2)o1 3 2 3 0 1 13 0 0 0 13
N=C(N)NCCC[C@H](NC(=O)c1ccccc1Br)C(=O)O 1 1 1 0 0 8 0 0 0 7
O=C(CCc1ccccc1)N1CCOCC1 2 1 1 1 0 3 1 0 1 3
CCN1/C(=C/C=C/c2oc3ccc4ccccc4c3[n+]2CC)Oc2ccc3ccccc3c21.Cc1ccc(S(=O)(=O)[O-])cc1 7 5 6 1 1 8 0 0 0 7
O=C1c2ccccc2C(OCCc2ccccc2)(c2ccccc2)N1Cc1ccccc1 5 4 4 1 0 3 0 0 0 3
C[C@@H](CC(=O)O)N1CC(=O)N(C)c2c(Cl)cc(C#Cc3ccc(C(=N)N)cc3)cc2C1=O 3 2 2 1 0 9 0 0 0 8
CC(=O)N(C)CCS(=O)(=O)CCCCN=C=S 0 0 0 0 0 7 0 0 0 5
C=CCSc1nnc(N)[nH]1 1 0 1 0 1 5 0 0 0 4
O=C(O)CC1c2ccccc2C(=O)N(CC(=O)NCc2ccc(-c3nc4ccccc4[nH]3)nc2)c2ccccc21 6 3 5 1 2 9 0 0 0 9
O=C(NC[C@@H](NS(=O)(=O)c1ccccc1)C(=O)O)c1ccc(OCCC2CCNCC2)cc1 3 2 2 1 0 10 1 0 1 9
CCc1cc(-c2[nH]nc(C)c2-c2ccc3c(c2)OCCO3)c(O)cc1O 4 2 3 1 1 6 0 0 0 6
O=C1c2ccccc2C(O)(c2ccc(F)cc2)N1Cc1ccc([N+](=O)[O-])cc1 4 3 3 1 0 7 0 0 0 6
O=C(Nc1cc(F)c(CC(=O)N2C[C@@H](F)C[C@H]2CO[C@H]2CC[C@H](C(=O)O)CC2)cc1Cl)N1CCc2ccccc21 5 2 2 3 0 11 1 1 2 8
CCc1ccc(C(c2ccc(CC)cc2)C(Cl)Cl)cc1 2 2 2 0 0 2 0 0 0 0
O=C(N[C@@H](Cc1cccc2ccccc12)C(=O)O)c1ccccc1Br 3 3 3 0 0 5 0 0 0 4
Cc1ccc(NC(=O)CN2C(=O)NC(C)(c3ccc4ccccc4c3)C2=O)c(O)c1 4 3 3 1 0 7 1 0 1 7
Cc1nn(C)c(Cl)c1CNc1cccc(S(=O)(=O)Nc2ccsc2C(=O)N[C@@H](CCCNC(=N)N)C(=O)O)c1 3 1 3 0 2 16 0 0 0 13
Cc1ccc([N+](=O)[O-])c(COC2(c3ccccc3)c3ccccc3C(=O)N2Cc2ccccc2)c1 5 4 4 1 0 6 0 0 0 6
NC[C@@H](CC(=O)O)c1ccc(Cl)cc1 1 1 1 0 0 4 0 0 0 3
O=C1c2ccccc2C2=Nc3ccccc3SC(c3ccccc3F)C12 5 3 3 2 0 4 0 0 0 2
c1ccc2c(CCNc3ccc(Nc4ccnc5c4CCC5)cc3)c[nH]c2c1 5 2 4 1 2 4 0 0 0 4
CC(C)C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)O 4 2 3 1 1 35 1 0 1 35
COc1nc2c(Nc3ccccc3C(C)(C)C)c(C(=O)O)cnc2cc1-c1c(C)noc1C 4 1 4 0 3 8 0 0 0 8
O=C(CCCCN=C=S)NCc1ccccc1 1 1 1 0 0 4 0 0 0 3
OCc1cc(Cl)ccc1Cn1cnc(-c2ccccc2)c1-c1c[nH]c2cc(Cl)c(F)cc12 5 3 5 0 2 7 0 0 0 4
CCn1c(=O)/c(=C2\Sc3ccc(OC)cc3N2C)s/c1=C\c1scc[n+]1Cc1ccccc1OC(F)(F)F.[Cl-] 5 2 4 1 2 13 0 0 0 6
COC(=O)COc1ccc(C(=O)CN(C)C(=O)c2ccc(C(=N)NO)cc2)cc1OCC(=O)OC 2 2 2 0 0 12 0 0 0 12
CC(=O)N1CCc2c(c(N3CCCc4cc(-c5cnn(C)c5)c(C(F)F)cc43)nn2C2CCOCC2)C1 6 1 3 3 2 10 1 0 1 8
O=C(O)CC1CC(CNC(=O)CCCc2ccc3c(n2)NCCC3)=CCc2ccccc21 4 1 2 2 1 6 0 0 0 6
CCOC(=O)C1=C(O)/C(=C\c2cc(C)n(-c3ccc(F)cc3)c2C)N=C1C 3 1 2 1 1 6 0 0 0 5
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc3[nH]c(=O)oc3c2)c2cccc(OCC(=O)O)c2)cc1OC 5 3 4 1 1 14 1 0 1 13
CCN1/C(=C/C=C/c2sc3ccccc3[n+]2CC)Sc2ccccc21 4 2 3 1 1 4 0 0 0 2
COc1cc(CC(=O)N2CC=CC2C(=O)N2CCN(CC(=O)O)CC2)ccc1NC(=O)Nc1ccccc1C 4 2 2 2 0 11 1 0 1 11
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1.Cl 4 0 2 2 2 17 1 0 1 13
Cn1nnnc1-c1ccc(CC2(C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cccc4Cl)cc3)C(=O)O)CCCC2)cc1 5 3 4 1 1 12 0 1 1 10
CNc1cccc(CCOc2ccc(C3CC3CC(=O)O)cc2)n1 3 1 2 1 1 5 0 1 1 5
Cc1noc(C)c1-c1cc(O)cc([C@H](O)c2ccccc2)c1 3 2 3 0 1 4 0 0 0 4
CN1CCN(c2nc(Nc3ccc(F)cc3)nc(Nc3ccc(F)cc3)n2)CC1 4 2 3 1 1 9 1 0 1 7
O=C(O)CC(NC(=O)C1CCCN(C(=O)CCC2CCNCC2)C1)c1cncc(-c2ccc(Cl)s2)c1 4 0 2 2 2 10 2 0 2 8
CC(C)=CCCC1=CCC(C(=O)O)C(c2ccccc2)C1 2 1 1 1 0 2 0 0 0 2
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1c1nc(-c2cccc3ccccc23)c(Cl)s1)C1CCCCC1 5 2 3 2 1 8 1 1 2 6
Cc1c(C#N)[nH]c2ccc(CN3CCC(Nc4ncnc5sc(CC(F)(F)F)cc45)CC3)cc12 5 1 4 1 3 10 1 0 1 6
CN[C@@H](C)C(=O)N[C@H](C(=O)N1CC[C@H]2CC[C@H](NC(=O)N(C)c3ccccc3)[C@H]21)C(C)(C)C 3 1 1 2 0 8 1 1 2 8
OCc1cc(Nc2ccc(NCCc3c[nH]c4ccccc34)cc2)ccn1 4 2 4 0 2 5 0 0 0 5
Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(N3CCC3)nc2c1 5 3 4 1 1 7 1 0 1 6
COC(=O)C1=CNC=C(C(=O)OC)C1c1ccccc1Cl 2 1 1 1 0 6 0 0 0 5
CC(C)c1ccccc1Sc1ccc(-c2ccnc(N3CCC(CCO)CC3)c2)cc1C(F)(F)F 4 2 3 1 1 7 1 0 1 3
CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21 4 2 3 1 1 8 0 0 0 7
